year,series,event_name,session_type,circuit,rider,team,grid_position,finish_position,points,status,number,time_gap
2022,MotoGP,GER,Race,GER,T. Nakagami,LCR Honda IDEMITSU,10.0,,0.0,DNF,30,
2022,MotoGP,GER,Race,GER,D. Binder,WithU Yamaha RNF MotoGP Team,13.0,,0.0,DNF,40,
2022,MotoGP,GER,Race,GER,J. Mir,Team SUZUKI ECSTAR,12.0,,0.0,DNF,36,
2022,MotoGP,GER,Race,GER,F. Bagnaia,Ducati Lenovo Team,1.0,,0.0,DNF,63,
2022,MotoGP,NED,Race,NED,F. Bagnaia,Ducati Lenovo Team,1.0,1.0,25.0,Finished,63,
2022,MotoGP,NED,Race,NED,M. Bezzecchi,Mooney VR46 Racing Team,4.0,2.0,20.0,Finished,72,
2022,MotoGP,NED,Race,NED,M. Viñales,Aprilia Racing,11.0,3.0,16.0,Finished,12,
2022,MotoGP,NED,Race,NED,A. Espargaro,Aprilia Racing,5.0,4.0,13.0,Finished,41,
2022,MotoGP,NED,Race,NED,B. Binder,Red Bull KTM Factory Racing,1.0,5.0,11.0,Finished,33,
2022,MotoGP,NED,Race,NED,J. Miller,Ducati Lenovo Team,6.0,6.0,10.0,Finished,43,
2022,MotoGP,NED,Race,NED,J. Martin,Prima Pramac Racing,3.0,7.0,9.0,Finished,89,
2022,MotoGP,NED,Race,NED,J. Mir,Team SUZUKI ECSTAR,4.0,8.0,8.0,Finished,36,
2022,MotoGP,NED,Race,NED,M. Oliveira,Red Bull KTM Factory Racing,2.0,9.0,7.0,Finished,88,
2022,MotoGP,NED,Race,NED,A. Rins,Team SUZUKI ECSTAR,9.0,10.0,6.0,Finished,42,
2022,MotoGP,NED,Race,NED,E. Bastianini,Gresini Racing MotoGP,6.0,11.0,5.0,Finished,23,
2022,MotoGP,NED,Race,NED,T. Nakagami,LCR Honda IDEMITSU,12.0,12.0,4.0,Finished,30,
2022,MotoGP,NED,Race,NED,J. Zarco,Prima Pramac Racing,7.0,13.0,3.0,Finished,5,
2022,MotoGP,NED,Race,NED,F. Di Giannantonio,Gresini Racing MotoGP,5.0,14.0,2.0,Finished,49,
2022,MotoGP,NED,Race,NED,A. Marquez,LCR Honda CASTROL,11.0,15.0,1.0,Finished,73,
2022,MotoGP,NED,Race,NED,A. Dovizioso,WithU Yamaha RNF MotoGP Team,7.0,16.0,0.0,Finished,4,
2022,MotoGP,NED,Race,NED,L. Marini,Mooney VR46 Racing Team,3.0,17.0,0.0,Finished,10,
2022,MotoGP,NED,Race,NED,S. Bradl,Repsol Honda Team,8.0,18.0,0.0,Finished,6,
2022,MotoGP,NED,Race,NED,R. Gardner,Tech3 KTM Factory Racing,9.0,19.0,0.0,Finished,87,
2022,MotoGP,NED,Race,NED,L. Savadori,Aprilia Racing,12.0,20.0,0.0,Finished,32,
2022,MotoGP,NED,Race,NED,R. Fernandez,Tech3 KTM Factory Racing,13.0,,0.0,DNF,25,
2022,MotoGP,NED,Race,NED,F. Quartararo,Monster Energy Yamaha MotoGP,2.0,,0.0,DNF,20,
2022,MotoGP,NED,Race,NED,F. Morbidelli,Monster Energy Yamaha MotoGP,10.0,,0.0,DNF,21,
2022,MotoGP,NED,Race,NED,D. Binder,WithU Yamaha RNF MotoGP Team,14.0,,0.0,DNF,40,
2022,MotoGP,GBR,Race,GBR,F. Bagnaia,Ducati Lenovo Team,5.0,1.0,25.0,Finished,63,
2022,MotoGP,GBR,Race,GBR,M. Viñales,Aprilia Racing,2.0,2.0,20.0,Finished,12,
2022,MotoGP,GBR,Race,GBR,J. Miller,Ducati Lenovo Team,3.0,3.0,16.0,Finished,43,
2022,MotoGP,GBR,Race,GBR,E. Bastianini,Gresini Racing MotoGP,1.0,4.0,13.0,Finished,23,
2022,MotoGP,GBR,Race,GBR,J. Martin,Prima Pramac Racing,9.0,5.0,11.0,Finished,89,
2022,MotoGP,GBR,Race,GBR,M. Oliveira,Red Bull KTM Factory Racing,3.0,6.0,10.0,Finished,88,
2022,MotoGP,GBR,Race,GBR,A. Rins,Team SUZUKI ECSTAR,11.0,7.0,9.0,Finished,42,
2022,MotoGP,GBR,Race,GBR,F. Quartararo,Monster Energy Yamaha MotoGP,4.0,8.0,8.0,Finished,20,
2022,MotoGP,GBR,Race,GBR,A. Espargaro,Aprilia Racing,6.0,9.0,7.0,Finished,41,
2022,MotoGP,GBR,Race,GBR,M. Bezzecchi,Mooney VR46 Racing Team,2.0,10.0,6.0,Finished,72,
2022,MotoGP,GBR,Race,GBR,B. Binder,Red Bull KTM Factory Racing,4.0,11.0,5.0,Finished,33,
2022,MotoGP,GBR,Race,GBR,L. Marini,Mooney VR46 Racing Team,10.0,12.0,4.0,Finished,10,
2022,MotoGP,GBR,Race,GBR,T. Nakagami,LCR Honda IDEMITSU,11.0,13.0,3.0,Finished,30,
2022,MotoGP,GBR,Race,GBR,P. Espargaro,Repsol Honda Team,9.0,14.0,2.0,Finished,44,
2022,MotoGP,GBR,Race,GBR,F. Morbidelli,Monster Energy Yamaha MotoGP,10.0,15.0,1.0,Finished,21,
2022,MotoGP,GBR,Race,GBR,A. Dovizioso,WithU Yamaha RNF MotoGP Team,14.0,16.0,0.0,Finished,4,
2022,MotoGP,GBR,Race,GBR,A. Marquez,LCR Honda CASTROL,7.0,17.0,0.0,Finished,73,
2022,MotoGP,GBR,Race,GBR,R. Gardner,Tech3 KTM Factory Racing,6.0,18.0,0.0,Finished,87,
2022,MotoGP,GBR,Race,GBR,S. Bradl,Repsol Honda Team,8.0,19.0,0.0,Finished,6,
2022,MotoGP,GBR,Race,GBR,D. Binder,WithU Yamaha RNF MotoGP Team,13.0,20.0,0.0,Finished,40,
2022,MotoGP,GBR,Race,GBR,R. Fernandez,Tech3 KTM Factory Racing,12.0,21.0,0.0,Finished,25,
2022,MotoGP,GBR,Race,GBR,F. Di Giannantonio,Gresini Racing MotoGP,5.0,22.0,0.0,Finished,49,
2022,MotoGP,GBR,Race,GBR,J. Mir,Team SUZUKI ECSTAR,12.0,,0.0,DNF,36,
2022,MotoGP,GBR,Race,GBR,J. Zarco,Prima Pramac Racing,1.0,,0.0,DNF,5,
2022,MotoGP,AUT,Race,AUT,F. Bagnaia,Ducati Lenovo Team,2.0,1.0,25.0,Finished,63,
2022,MotoGP,AUT,Race,AUT,F. Quartararo,Monster Energy Yamaha MotoGP,5.0,2.0,20.0,Finished,20,
2022,MotoGP,AUT,Race,AUT,J. Miller,Ducati Lenovo Team,3.0,3.0,16.0,Finished,43,
2022,MotoGP,AUT,Race,AUT,L. Marini,Mooney VR46 Racing Team,3.0,4.0,13.0,Finished,10,
2022,MotoGP,AUT,Race,AUT,J. Zarco,Prima Pramac Racing,6.0,5.0,11.0,Finished,5,
2022,MotoGP,AUT,Race,AUT,A. Espargaro,Aprilia Racing,1.0,6.0,10.0,Finished,41,
2022,MotoGP,AUT,Race,AUT,B. Binder,Red Bull KTM Factory Racing,12.0,7.0,9.0,Finished,33,
2022,MotoGP,AUT,Race,AUT,A. Rins,Team SUZUKI ECSTAR,11.0,8.0,8.0,Finished,42,
2022,MotoGP,AUT,Race,AUT,M. Bezzecchi,Mooney VR46 Racing Team,10.0,9.0,7.0,Finished,72,
2022,MotoGP,AUT,Race,AUT,J. Martin,Prima Pramac Racing,4.0,10.0,6.0,Finished,89,
2022,MotoGP,AUT,Race,AUT,F. Di Giannantonio,Gresini Racing MotoGP,2.0,11.0,5.0,Finished,49,
2022,MotoGP,AUT,Race,AUT,M. Oliveira,Red Bull KTM Factory Racing,7.0,12.0,4.0,Finished,88,
2022,MotoGP,AUT,Race,AUT,M. Viñales,Aprilia Racing,7.0,13.0,3.0,Finished,12,
2022,MotoGP,AUT,Race,AUT,A. Marquez,LCR Honda CASTROL,15.0,14.0,2.0,Finished,73,
2022,MotoGP,AUT,Race,AUT,A. Dovizioso,WithU Yamaha RNF MotoGP Team,9.0,15.0,1.0,Finished,4,
2022,MotoGP,AUT,Race,AUT,P. Espargaro,Repsol Honda Team,5.0,16.0,0.0,Finished,44,
2022,MotoGP,AUT,Race,AUT,S. Bradl,Repsol Honda Team,8.0,17.0,0.0,Finished,6,
2022,MotoGP,AUT,Race,AUT,R. Fernandez,Tech3 KTM Factory Racing,13.0,18.0,0.0,Finished,25,
2022,MotoGP,AUT,Race,AUT,L. Savadori,Aprilia Racing,14.0,19.0,0.0,Finished,32,
2022,MotoGP,AUT,Race,AUT,R. Gardner,Tech3 KTM Factory Racing,12.0,20.0,0.0,Finished,87,
2022,MotoGP,AUT,Race,AUT,F. Morbidelli,Monster Energy Yamaha MotoGP,6.0,,0.0,DNF,21,
2022,MotoGP,AUT,Race,AUT,D. Binder,WithU Yamaha RNF MotoGP Team,11.0,,0.0,DNF,40,
2022,MotoGP,AUT,Race,AUT,T. Nakagami,LCR Honda IDEMITSU,4.0,,0.0,DNF,30,
2022,MotoGP,AUT,Race,AUT,E. Bastianini,Gresini Racing MotoGP,1.0,,0.0,DNF,23,
2022,MotoGP,AUT,Race,AUT,J. Mir,Team SUZUKI ECSTAR,8.0,,0.0,DNF,36,
2022,MotoGP,RSM,Race,RSM,F. Bagnaia,Ducati Lenovo Team,2.0,1.0,25.0,Finished,63,
2022,MotoGP,RSM,Race,RSM,E. Bastianini,Gresini Racing MotoGP,3.0,2.0,20.0,Finished,23,
2022,MotoGP,RSM,Race,RSM,M. Viñales,Aprilia Racing,5.0,3.0,16.0,Finished,12,
2022,MotoGP,RSM,Race,RSM,L. Marini,Mooney VR46 Racing Team,2.0,4.0,13.0,Finished,10,
2022,MotoGP,RSM,Race,RSM,F. Quartararo,Monster Energy Yamaha MotoGP,8.0,5.0,11.0,Finished,20,
2022,MotoGP,RSM,Race,RSM,A. Espargaro,Aprilia Racing,9.0,6.0,10.0,Finished,41,
2022,MotoGP,RSM,Race,RSM,A. Rins,Team SUZUKI ECSTAR,12.0,7.0,9.0,Finished,42,
2022,MotoGP,RSM,Race,RSM,B. Binder,Red Bull KTM Factory Racing,5.0,8.0,8.0,Finished,33,
2022,MotoGP,RSM,Race,RSM,J. Martin,Prima Pramac Racing,3.0,9.0,7.0,Finished,89,
2022,MotoGP,RSM,Race,RSM,A. Marquez,LCR Honda CASTROL,6.0,10.0,6.0,Finished,73,
2022,MotoGP,RSM,Race,RSM,M. Oliveira,Red Bull KTM Factory Racing,10.0,11.0,5.0,Finished,88,
2022,MotoGP,RSM,Race,RSM,A. Dovizioso,WithU Yamaha RNF MotoGP Team,8.0,12.0,4.0,Finished,4,
2022,MotoGP,RSM,Race,RSM,R. Fernandez,Tech3 KTM Factory Racing,15.0,13.0,3.0,Finished,25,
2022,MotoGP,RSM,Race,RSM,S. Bradl,Repsol Honda Team,10.0,14.0,2.0,Finished,6,
2022,MotoGP,RSM,Race,RSM,T. Nakagami,LCR Honda IDEMITSU,12.0,15.0,1.0,Finished,30,
2022,MotoGP,RSM,Race,RSM,D. Binder,WithU Yamaha RNF MotoGP Team,11.0,16.0,0.0,Finished,40,
2022,MotoGP,RSM,Race,RSM,M. Bezzecchi,Mooney VR46 Racing Team,1.0,17.0,0.0,Finished,72,
2022,MotoGP,RSM,Race,RSM,J. Miller,Ducati Lenovo Team,1.0,18.0,0.0,Finished,43,
2022,MotoGP,RSM,Race,RSM,R. Gardner,Tech3 KTM Factory Racing,14.0,19.0,0.0,Finished,87,
2022,MotoGP,RSM,Race,RSM,F. Di Giannantonio,Gresini Racing MotoGP,4.0,20.0,0.0,Finished,49,
2022,MotoGP,RSM,Race,RSM,K. Watanabe,Team SUZUKI ECSTAR,13.0,21.0,0.0,Finished,92,
2022,MotoGP,RSM,Race,RSM,F. Morbidelli,Monster Energy Yamaha MotoGP,11.0,,0.0,DNF,21,
2022,MotoGP,RSM,Race,RSM,M. Pirro,Aruba.it Racing,7.0,,0.0,DNF,51,
2022,MotoGP,RSM,Race,RSM,J. Zarco,Prima Pramac Racing,6.0,,0.0,DNF,5,
2022,MotoGP,RSM,Race,RSM,P. Espargaro,Repsol Honda Team,9.0,,0.0,DNF,44,
2022,MotoGP,ARA,Race,ARA,E. Bastianini,Gresini Racing MotoGP,3.0,1.0,25.0,Finished,23,
2022,MotoGP,ARA,Race,ARA,F. Bagnaia,Ducati Lenovo Team,1.0,2.0,20.0,Finished,63,
2022,MotoGP,ARA,Race,ARA,A. Espargaro,Aprilia Racing,1.0,3.0,16.0,Finished,41,
2022,MotoGP,ARA,Race,ARA,B. Binder,Red Bull KTM Factory Racing,10.0,4.0,13.0,Finished,33,
2022,MotoGP,ARA,Race,ARA,J. Miller,Ducati Lenovo Team,2.0,5.0,11.0,Finished,43,
2022,MotoGP,ARA,Race,ARA,J. Martin,Prima Pramac Racing,8.0,6.0,10.0,Finished,89,
2022,MotoGP,ARA,Race,ARA,L. Marini,Mooney VR46 Racing Team,4.0,7.0,9.0,Finished,10,
2022,MotoGP,ARA,Race,ARA,J. Zarco,Prima Pramac Racing,2.0,8.0,8.0,Finished,5,
2022,MotoGP,ARA,Race,ARA,A. Rins,Team SUZUKI ECSTAR,9.0,9.0,7.0,Finished,42,
2022,MotoGP,ARA,Race,ARA,M. Bezzecchi,Mooney VR46 Racing Team,7.0,10.0,6.0,Finished,72,
2022,MotoGP,ARA,Race,ARA,M. Oliveira,Red Bull KTM Factory Racing,11.0,11.0,5.0,Finished,88,
2022,MotoGP,ARA,Race,ARA,A. Marquez,LCR Honda CASTROL,7.0,12.0,4.0,Finished,73,
2022,MotoGP,ARA,Race,ARA,M. Viñales,Aprilia Racing,6.0,13.0,3.0,Finished,12,
2022,MotoGP,ARA,Race,ARA,C. Crutchlow,WithU Yamaha RNF MotoGP Team,9.0,14.0,2.0,Finished,35,
2022,MotoGP,ARA,Race,ARA,P. Espargaro,Repsol Honda Team,8.0,15.0,1.0,Finished,44,
2022,MotoGP,ARA,Race,ARA,R. Gardner,Tech3 KTM Factory Racing,12.0,16.0,0.0,Finished,87,
2022,MotoGP,ARA,Race,ARA,F. Morbidelli,Monster Energy Yamaha MotoGP,10.0,17.0,0.0,Finished,21,
2022,MotoGP,ARA,Race,ARA,D. Binder,WithU Yamaha RNF MotoGP Team,13.0,18.0,0.0,Finished,40,
2022,MotoGP,ARA,Race,ARA,F. Di Giannantonio,Gresini Racing MotoGP,5.0,19.0,0.0,Finished,49,
2022,MotoGP,ARA,Race,ARA,R. Fernandez,Tech3 KTM Factory Racing,11.0,20.0,0.0,Finished,25,
2022,MotoGP,ARA,Race,ARA,M. Marquez,Repsol Honda Team,3.0,,0.0,DNF,93,
2022,MotoGP,ARA,Race,ARA,T. Nakagami,LCR Honda IDEMITSU,12.0,,0.0,DNF,30,
2022,MotoGP,ARA,Race,ARA,F. Quartararo,Monster Energy Yamaha MotoGP,6.0,,0.0,DNF,20,
2022,MotoGP,JPN,Race,JPN,J. Miller,Ducati Lenovo Team,7.0,1.0,25.0,Finished,43,
2022,MotoGP,JPN,Race,JPN,B. Binder,Red Bull KTM Factory Racing,3.0,2.0,20.0,Finished,33,
2022,MotoGP,JPN,Race,JPN,J. Martin,Prima Pramac Racing,2.0,3.0,16.0,Finished,89,
2022,MotoGP,JPN,Race,JPN,M. Marquez,Repsol Honda Team,1.0,4.0,13.0,Finished,93,
2022,MotoGP,JPN,Race,JPN,M. Oliveira,Red Bull KTM Factory Racing,8.0,5.0,11.0,Finished,88,
2022,MotoGP,JPN,Race,JPN,L. Marini,Mooney VR46 Racing Team,10.0,6.0,10.0,Finished,10,
2022,MotoGP,JPN,Race,JPN,M. Viñales,Aprilia Racing,4.0,7.0,9.0,Finished,12,
2022,MotoGP,JPN,Race,JPN,F. Quartararo,Monster Energy Yamaha MotoGP,9.0,8.0,8.0,Finished,20,
2022,MotoGP,JPN,Race,JPN,E. Bastianini,Gresini Racing MotoGP,5.0,9.0,7.0,Finished,23,
2022,MotoGP,JPN,Race,JPN,M. Bezzecchi,Mooney VR46 Racing Team,3.0,10.0,6.0,Finished,72,
2022,MotoGP,JPN,Race,JPN,J. Zarco,Prima Pramac Racing,1.0,11.0,5.0,Finished,5,
2022,MotoGP,JPN,Race,JPN,P. Espargaro,Repsol Honda Team,11.0,12.0,4.0,Finished,44,
2022,MotoGP,JPN,Race,JPN,A. Marquez,LCR Honda CASTROL,7.0,13.0,3.0,Finished,73,
2022,MotoGP,JPN,Race,JPN,F. Morbidelli,Monster Energy Yamaha MotoGP,4.0,14.0,2.0,Finished,21,
2022,MotoGP,JPN,Race,JPN,C. Crutchlow,WithU Yamaha RNF MotoGP Team,13.0,15.0,1.0,Finished,35,
2022,MotoGP,JPN,Race,JPN,A. Espargaro,Aprilia Racing,6.0,16.0,0.0,Finished,41,
2022,MotoGP,JPN,Race,JPN,F. Di Giannantonio,Gresini Racing MotoGP,6.0,17.0,0.0,Finished,49,
2022,MotoGP,JPN,Race,JPN,R. Fernandez,Tech3 KTM Factory Racing,12.0,18.0,0.0,Finished,25,
2022,MotoGP,JPN,Race,JPN,R. Gardner,Tech3 KTM Factory Racing,10.0,19.0,0.0,Finished,87,
2022,MotoGP,JPN,Race,JPN,T. Nakagami,LCR Honda IDEMITSU,15.0,20.0,0.0,Finished,30,
2022,MotoGP,JPN,Race,JPN,F. Bagnaia,Ducati Lenovo Team,12.0,,0.0,DNF,63,
2022,MotoGP,JPN,Race,JPN,D. Binder,WithU Yamaha RNF MotoGP Team,14.0,,0.0,DNF,40,
2022,MotoGP,JPN,Race,JPN,A. Rins,Team SUZUKI ECSTAR,8.0,,0.0,DNF,42,
2022,MotoGP,JPN,Race,JPN,T. Tsuda,Team SUZUKI ECSTAR,11.0,,0.0,DNF,85,
2022,MotoGP,JPN,Race,JPN,T. Nagashima,HRC Team,9.0,,0.0,DNF,45,
2022,MotoGP,THA,Race,THA,M. Oliveira,Red Bull KTM Factory Racing,2.0,1.0,25.0,Finished,88,
2022,MotoGP,THA,Race,THA,J. Miller,Ducati Lenovo Team,7.0,2.0,20.0,Finished,43,
2022,MotoGP,THA,Race,THA,F. Bagnaia,Ducati Lenovo Team,3.0,3.0,16.0,Finished,63,
2022,MotoGP,THA,Race,THA,J. Zarco,Prima Pramac Racing,5.0,4.0,13.0,Finished,5,
2022,MotoGP,THA,Race,THA,M. Marquez,Repsol Honda Team,1.0,5.0,11.0,Finished,93,
2022,MotoGP,THA,Race,THA,E. Bastianini,Gresini Racing MotoGP,6.0,6.0,10.0,Finished,23,
2022,MotoGP,THA,Race,THA,M. Viñales,Aprilia Racing,7.0,7.0,9.0,Finished,12,
2022,MotoGP,THA,Race,THA,A. Marquez,LCR Honda CASTROL,10.0,8.0,8.0,Finished,73,
2022,MotoGP,THA,Race,THA,J. Martin,Prima Pramac Racing,2.0,9.0,7.0,Finished,89,
2022,MotoGP,THA,Race,THA,B. Binder,Red Bull KTM Factory Racing,12.0,10.0,6.0,Finished,33,
2022,MotoGP,THA,Race,THA,A. Espargaro,Aprilia Racing,3.0,11.0,5.0,Finished,41,
2022,MotoGP,THA,Race,THA,A. Rins,Team SUZUKI ECSTAR,10.0,12.0,4.0,Finished,42,
2022,MotoGP,THA,Race,THA,F. Morbidelli,Monster Energy Yamaha MotoGP,4.0,13.0,3.0,Finished,21,
2022,MotoGP,THA,Race,THA,P. Espargaro,Repsol Honda Team,9.0,14.0,2.0,Finished,44,
2022,MotoGP,THA,Race,THA,R. Fernandez,Tech3 KTM Factory Racing,6.0,15.0,1.0,Finished,25,
2022,MotoGP,THA,Race,THA,M. Bezzecchi,Mooney VR46 Racing Team,1.0,16.0,0.0,Finished,72,
2022,MotoGP,THA,Race,THA,F. Quartararo,Monster Energy Yamaha MotoGP,4.0,17.0,0.0,Finished,20,
2022,MotoGP,THA,Race,THA,F. Di Giannantonio,Gresini Racing MotoGP,11.0,18.0,0.0,Finished,49,
2022,MotoGP,THA,Race,THA,C. Crutchlow,WithU Yamaha RNF MotoGP Team,5.0,19.0,0.0,Finished,35,
2022,MotoGP,THA,Race,THA,D. Petrucci,Team SUZUKI ECSTAR,14.0,20.0,0.0,Finished,9,
2022,MotoGP,THA,Race,THA,D. Binder,WithU Yamaha RNF MotoGP Team,13.0,21.0,0.0,Finished,40,
2022,MotoGP,THA,Race,THA,T. Nagashima,LCR Honda IDEMITSU,12.0,22.0,0.0,Finished,45,
2022,MotoGP,THA,Race,THA,L. Marini,Mooney VR46 Racing Team,9.0,23.0,0.0,Finished,10,
2022,MotoGP,THA,Race,THA,R. Gardner,Tech3 KTM Factory Racing,8.0,,0.0,DNF,87,
2022,MotoGP,AUS,Race,AUS,A. Rins,Team SUZUKI ECSTAR,2.0,1.0,25.0,Finished,42,
2022,MotoGP,AUS,Race,AUS,M. Marquez,Repsol Honda Team,2.0,2.0,20.0,Finished,93,
2022,MotoGP,AUS,Race,AUS,F. Bagnaia,Ducati Lenovo Team,3.0,3.0,16.0,Finished,63,
2022,MotoGP,AUS,Race,AUS,M. Bezzecchi,Mooney VR46 Racing Team,9.0,4.0,13.0,Finished,72,
2022,MotoGP,AUS,Race,AUS,E. Bastianini,Gresini Racing MotoGP,5.0,5.0,11.0,Finished,23,
2022,MotoGP,AUS,Race,AUS,L. Marini,Mooney VR46 Racing Team,7.0,6.0,10.0,Finished,10,
2022,MotoGP,AUS,Race,AUS,J. Martin,Prima Pramac Racing,1.0,7.0,9.0,Finished,89,
2022,MotoGP,AUS,Race,AUS,J. Zarco,Prima Pramac Racing,1.0,8.0,8.0,Finished,5,
2022,MotoGP,AUS,Race,AUS,A. Espargaro,Aprilia Racing,4.0,9.0,7.0,Finished,41,
2022,MotoGP,AUS,Race,AUS,B. Binder,Red Bull KTM Factory Racing,6.0,10.0,6.0,Finished,33,
2022,MotoGP,AUS,Race,AUS,P. Espargaro,Repsol Honda Team,3.0,11.0,5.0,Finished,44,
2022,MotoGP,AUS,Race,AUS,M. Oliveira,Red Bull KTM Factory Racing,11.0,12.0,4.0,Finished,88,
2022,MotoGP,AUS,Race,AUS,C. Crutchlow,WithU Yamaha RNF MotoGP Team,7.0,13.0,3.0,Finished,35,
2022,MotoGP,AUS,Race,AUS,D. Binder,WithU Yamaha RNF MotoGP Team,8.0,14.0,2.0,Finished,40,
2022,MotoGP,AUS,Race,AUS,R. Gardner,Tech3 KTM Factory Racing,9.0,15.0,1.0,Finished,87,
2022,MotoGP,AUS,Race,AUS,R. Fernandez,Tech3 KTM Factory Racing,12.0,16.0,0.0,Finished,25,
2022,MotoGP,AUS,Race,AUS,M. Viñales,Aprilia Racing,12.0,17.0,0.0,Finished,12,
2022,MotoGP,AUS,Race,AUS,J. Mir,Team SUZUKI ECSTAR,4.0,18.0,0.0,Finished,36,
2022,MotoGP,AUS,Race,AUS,T. Nagashima,LCR Honda IDEMITSU,14.0,19.0,0.0,Finished,45,
2022,MotoGP,AUS,Race,AUS,F. Di Giannantonio,Gresini Racing MotoGP,10.0,20.0,0.0,Finished,49,
2022,MotoGP,AUS,Race,AUS,F. Morbidelli,Monster Energy Yamaha MotoGP,13.0,,0.0,DNF,21,
2022,MotoGP,AUS,Race,AUS,F. Quartararo,Monster Energy Yamaha MotoGP,5.0,,0.0,DNF,20,
2022,MotoGP,AUS,Race,AUS,A. Marquez,LCR Honda CASTROL,11.0,,0.0,DNF,73,
2022,MotoGP,AUS,Race,AUS,J. Miller,Ducati Lenovo Team,8.0,,0.0,DNF,43,
2022,MotoGP,MAL,Race,MAL,F. Bagnaia,Ducati Lenovo Team,1.0,1.0,25.0,Finished,63,
2022,MotoGP,MAL,Race,MAL,E. Bastianini,Gresini Racing MotoGP,2.0,2.0,20.0,Finished,23,
2022,MotoGP,MAL,Race,MAL,F. Quartararo,Monster Energy Yamaha MotoGP,12.0,3.0,16.0,Finished,20,
2022,MotoGP,MAL,Race,MAL,M. Bezzecchi,Mooney VR46 Racing Team,4.0,4.0,13.0,Finished,72,
2022,MotoGP,MAL,Race,MAL,A. Rins,Team SUZUKI ECSTAR,5.0,5.0,11.0,Finished,42,
2022,MotoGP,MAL,Race,MAL,J. Miller,Ducati Lenovo Team,4.0,6.0,10.0,Finished,43,
2022,MotoGP,MAL,Race,MAL,M. Marquez,Repsol Honda Team,2.0,7.0,9.0,Finished,93,
2022,MotoGP,MAL,Race,MAL,B. Binder,Red Bull KTM Factory Racing,3.0,8.0,8.0,Finished,33,
2022,MotoGP,MAL,Race,MAL,J. Zarco,Prima Pramac Racing,8.0,9.0,7.0,Finished,5,
2022,MotoGP,MAL,Race,MAL,A. Espargaro,Aprilia Racing,10.0,10.0,6.0,Finished,41,
2022,MotoGP,MAL,Race,MAL,F. Morbidelli,Monster Energy Yamaha MotoGP,7.0,11.0,5.0,Finished,21,
2022,MotoGP,MAL,Race,MAL,C. Crutchlow,WithU Yamaha RNF MotoGP Team,5.0,12.0,4.0,Finished,35,
2022,MotoGP,MAL,Race,MAL,M. Oliveira,Red Bull KTM Factory Racing,9.0,13.0,3.0,Finished,88,
2022,MotoGP,MAL,Race,MAL,P. Espargaro,Repsol Honda Team,7.0,14.0,2.0,Finished,44,
2022,MotoGP,MAL,Race,MAL,R. Fernandez,Tech3 KTM Factory Racing,12.0,15.0,1.0,Finished,25,
2022,MotoGP,MAL,Race,MAL,M. Viñales,Aprilia Racing,8.0,16.0,0.0,Finished,12,
2022,MotoGP,MAL,Race,MAL,A. Marquez,LCR Honda CASTROL,11.0,17.0,0.0,Finished,73,
2022,MotoGP,MAL,Race,MAL,R. Gardner,Tech3 KTM Factory Racing,10.0,18.0,0.0,Finished,87,
2022,MotoGP,MAL,Race,MAL,J. Mir,Team SUZUKI ECSTAR,11.0,19.0,0.0,Finished,36,
2022,MotoGP,MAL,Race,MAL,F. Di Giannantonio,Gresini Racing MotoGP,6.0,,0.0,DNF,49,
2022,MotoGP,MAL,Race,MAL,D. Binder,WithU Yamaha RNF MotoGP Team,14.0,,0.0,DNF,40,
2022,MotoGP,MAL,Race,MAL,J. Martin,Prima Pramac Racing,1.0,,0.0,DNF,89,
2022,MotoGP,MAL,Race,MAL,T. Nagashima,LCR Honda IDEMITSU,13.0,,0.0,DNF,45,
2022,MotoGP,MAL,Race,MAL,L. Marini,Mooney VR46 Racing Team,6.0,,0.0,DNF,10,
2022,MotoGP,VAL,Race,VAL,A. Rins,Team SUZUKI ECSTAR,2.0,1.0,25.0,Finished,42,
2022,MotoGP,VAL,Race,VAL,B. Binder,Red Bull KTM Factory Racing,7.0,2.0,20.0,Finished,33,
2022,MotoGP,VAL,Race,VAL,J. Martin,Prima Pramac Racing,1.0,3.0,16.0,Finished,89,
2022,MotoGP,VAL,Race,VAL,F. Quartararo,Monster Energy Yamaha MotoGP,4.0,4.0,13.0,Finished,20,
2022,MotoGP,VAL,Race,VAL,M. Oliveira,Red Bull KTM Factory Racing,4.0,5.0,11.0,Finished,88,
2022,MotoGP,VAL,Race,VAL,J. Mir,Team SUZUKI ECSTAR,12.0,6.0,10.0,Finished,36,
2022,MotoGP,VAL,Race,VAL,L. Marini,Mooney VR46 Racing Team,11.0,7.0,9.0,Finished,10,
2022,MotoGP,VAL,Race,VAL,E. Bastianini,Gresini Racing MotoGP,3.0,8.0,8.0,Finished,23,
2022,MotoGP,VAL,Race,VAL,F. Bagnaia,Ducati Lenovo Team,8.0,9.0,7.0,Finished,63,
2022,MotoGP,VAL,Race,VAL,F. Morbidelli,Monster Energy Yamaha MotoGP,6.0,10.0,6.0,Finished,21,
2022,MotoGP,VAL,Race,VAL,M. Bezzecchi,Mooney VR46 Racing Team,8.0,11.0,5.0,Finished,72,
2022,MotoGP,VAL,Race,VAL,R. Fernandez,Tech3 KTM Factory Racing,13.0,12.0,4.0,Finished,25,
2022,MotoGP,VAL,Race,VAL,R. Gardner,Tech3 KTM Factory Racing,10.0,13.0,3.0,Finished,87,
